Code,Name,Costing Method,Sales account,Don't delete
8801062279555,LOTTE PEPERO ORIGINAL 30G,FIFO,Sales Select,5200200
8801062279579,PEPERO ALMOND & CHOCOLATE 32G,FIFO,Sales Select,5200200
8801062636358,PEPERO WHITE COOKIES 32G,FIFO,Sales Select,5200200
8801062862535,PEPERO STRBRRY 32G,FIFO,Sales Select,5200200
8801073110502,SAMYANG SUPER SPICY CHICKEN 140G,FIFO,Sales Select,5200200
8801073113312,SAMYANG CHEESE HOT CHICKEN RAMEN 140G,FIFO,Sales Select,5200200
8801073113893,SAMYANG CARBO HOT CHICKEN RAMEN 130G,FIFO,Sales Select,5200200
8801073140578,SAMYANG BLACK 5s,FIFO,Sales Select,5200200
8801073142312,SAMYANG CARBONARA 5s,FIFO,Sales Select,5200200
8801073210363,SAMYANG BIG BOWL HOT CHICKEN RAMEN 105G,FIFO,Sales Select,5200200
8801073211438,SAMYANG BIG BOWL INSTANT NOODLES LOBSTER 95G,FIFO,Sales Select,5200200
8801073411395,SAMYANG BULDAK EXTREMELY SPICY HOT CHICKEN FLAVOR,FIFO,Sales Select,5200200
8801073910270,SAMYANG BULDAK SPICY RICE CAKE 185G,FIFO,Sales Select,5200200
8809054401748,YOPOKKI CHEESE RAPOKKI,FIFO,Sales Select,5200200
8809327286720,Air Clear Innova,FIFO,Sales Shoc+,5200300
8850006304556,COLGATE PLAX FRESHMINT 60ML,FIFO,Sales Select,5200200
8850006304563,COLGATE PLAX PEPPERMINT FRESH 60ML,FIFO,Sales Select,5200200
8850006304570,COLGATE PLAX MOUTHWASH ICE 60ML,FIFO,Sales Select,5200200
8850006306772,COLGATE PLAX ICE INFINITY 60ML,FIFO,Sales Select,5200200
8850006320518,COLGATE GREAT REGULAR 50ML,FIFO,Sales Select,5200200
8850006325216,COLGATE GREAT REGULAR TWINPACK 24G,FIFO,Sales Select,5200200
8850006325223,COLGATE FRESH CNFDN COLING CRYSTAL SPICY FRESH 22G,FIFO,Sales Select,5200200
8850006325230,COLGATE FRESH CNFDN COLING CRYSTAL COOL MENTHL 22G,FIFO,Sales Select,5200200
8850006330012,COLGATE EXTRA CLEAN TOOTHBRUSH + CAP 1PC,FIFO,Sales Select,5200200
8850006480762,PALMOLIVE NATURALS VIBRANT COLOR SHAMPOO 15ML,FIFO,Sales Select,5200200
8850006493014,PALMOLIVE SHAMPOO COCO CREAM & MILK PROTEIN 15ML,FIFO,Sales Select,5200200
8850006493038,PALMOLIVE NATURALS ULTRA SMOOTH 15ML,FIFO,Sales Select,5200200
8850007331308,CAREFREE PL SHOWER FRESH SCENT 8'S,FIFO,Sales Select,5200200
8850007331384,CAREFREE PL SD SHOWER FRESH SCENT 8'S,FIFO,Sales Select,5200200
8850007371397,MODESS REG COTTONY SOFT COVER NON-WING 8 PADS 1PC,FIFO,Sales Select,5200200
8850007371403,MODESS REGULAR COTTONY SOFT COVER WITH WINGS 8PADS,FIFO,Sales Select,5200200
8850007371434,MODESS REGULAR DRY MAX WITH WINGS 8PADS,FIFO,Sales Select,5200200
8850007373988,MOESS ADPT LNG 4P,FIFO,Sales Select,5200200
8850007780106,MODESS ULTRA THIN ALL NIGHT WINGS 10PADS,FIFO,Sales Select,5200200
8850007780144,MODESS ULTRA THIN REG. W/WINGS 10 PADS,FIFO,Sales Select,5200200
8850120990154,MONIEGOLD GAMMY &TASTY 50G,FIFO,Sales Select,5200200
8850120990246,A2K MONIEGOLD TAMARIND 150G,FIFO,Sales Select,5200200
8850120990253,MONIEGOLD CHEWYTAMARIND CANDY 80G,FIFO,Sales Select,5200200
8850120991274,MONIEGOLD BANGKOK SWEET TAMARIND 190G,FIFO,Sales Select,5200200
8850175020479,GLADE SAKURA & WATERLILY SCENTED GEL 180G,FIFO,Sales Select,5200200
8850228000267,RED BULL SUPREME BOTTLE 150ML,FIFO,Sales Select,5200200
8850338000546,HALLS MENTHOL LYPTUS NEW SHAPE CANDY 140G,FIFO,Sales Select,5200200
8850338000553,HALLS HONEY LEMON CANDY 50'S 140G,FIFO,Sales Select,5200200
8850338005206,HALLS FRESH LIME CANDY 50PCS,FIFO,Sales Select,5200200
8850389100677,MOGU MOGU ORANGE JUICE 320ML,FIFO,Sales Select,5200200
8850389100684,MOGU MOGU LYCHEE JUICE W/ NATA 320ML,FIFO,Sales Select,5200200
8850389100691,MOGU MOGU STRAWBERRY WITH NATA DE C2CO 320ML,FIFO,Sales Select,5200200
8850389100769,MOGU MOGU GRAPE WITH NATA DE COCO 320ML,FIFO,Sales Select,5200200
8850389101391,MOGU MOGU GRAPE WITH NATA DE COCO 320ML,FIFO,Sales Select,5200200
8850389105450,MOGU MOGU LYCHEE WITH NATA DE COCO 1L,FIFO,Sales Select,5200200
8850389105474,MOGU MOGU GRAPES 1L,FIFO,Sales Select,5200200
8850389106273,MOGU MOGU COCONUT WITH NATA DE COCO 320ML,FIFO,Sales Select,5200200
8850389106990,MOGU MOGU COCONUT WITH NATA DE COCO 1L,FIFO,Sales Select,5200200
8850389108666,MOGU MOGU STRAWBERRY WITH NATA DE COCO 1L,FIFO,Sales Select,5200200
8850389109229,MOGU MOGU YOGURT WITH NATA DE COCO 320ML,FIFO,Sales Select,5200200
8850389112991,MOGU MOGU NATA DE COCO PINK GUAVA 320ML,FIFO,Sales Select,5200200
8851019310190,GLICO POCKY CHOCOLATE FLAVOR 40G,FIFO,Sales Select,5200200
8851019310206,GLICO POCKY STRAWBERRY BISCUIT STICK 38G,FIFO,Sales Select,5200200
8851019500195,GLICO POCKY COOKIES & CREAM 40 G,FIFO,Sales Select,5200200
8851028000808,VITAMILK CHOCO SHAKE 300ML,FIFO,Sales Select,5200200
8851028000945,VITAMILK ORIGINAL 300ML,FIFO,Sales Select,5200200
8851028001614,VITAMILK ENERGY 350ML,FIFO,Sales Select,5200200
8851028001928,VITAMILK CHAMP DOUBLE CHOCO 110ML,FIFO,Sales Select,5200200
8851028002505,VITAMILK DOUBLE CHOCOLATE 300ML,FIFO,Sales Select,5200200
8851028003854,VITAMILK BANANA 300ML,FIFO,Sales Select,5200200
8851028005216,VITAMILK STRAWBERRY 300ML,FIFO,Sales Select,5200200
8851198018528,STREPSILS REGULAR 8'S 1PACK,FIFO,Sales Select,5200200
8851198028527,STREPSILSHNYLEMON8S,FIFO,Sales Select,5200200
8851198038526,STREPSILS ORANGE WITH VITAMIN C 100MG,FIFO,Sales Select,5200200
8851198048525,STREPSILSMENTHOL8S,FIFO,Sales Select,5200200
8851198068035,STREPSILS SUGAR FREE LEMON 6'S 1PACK,FIFO,Sales Select,5200200
8851198078522,STREPSILS EXTRA STRONG 8'S 1PACK,FIFO,Sales Select,5200200
8851717040016,DUTCHMILL STRAWBRRY 180ML,FIFO,Sales Select,5200200
8851717040023,DUTCHMILL ORANGE 180ML,FIFO,Sales Select,5200200
8851717040030,DUTCHMILL MIXED FRUITS 180ML,FIFO,Sales Select,5200200
8851717040245,DUTCH MILL BLUEBERRY 180ML,FIFO,Sales Select,5200200
8851932028103,CORNETTO CLASSIC VANILLA 110ML,FIFO,Sales Select,5200200
8851932268820,PADDLE POP WATERMELON 62G,FIFO,Sales Select,5200200
8851932310352,PADLPP TRND GRP 50G,FIFO,Sales Select,5200200
8851932316347,PADDLEPOP B ROCKET STRW T1 49G,FIFO,Sales Select,5200200
8851932323901,AXE DEO BODY SPRAY GOLD TEMPTATION 50ML,FIFO,Sales Select,5200200
8851932346016,PADDLEPOP DRAGONPOP V1 47ML,FIFO,Sales Select,5200200
8851932409339,SELECTA STICK OLAF 24X84ML 1PC,FIFO,Sales Select,5200200
8851932412506,AXE ICE BRKR 50ML,FIFO,Sales Select,5200200
8851932424172,MAGNUM CK&CR 80ML,FIFO,Sales Select,5200200
8851932441438,SELECTA BITES TIME VANILLA TOFFEE & CARAMEL 60G,FIFO,Sales Select,5200200
8851932442855,MAGNUM BELGIAN CHOCOLATE LUXE 80ML,FIFO,Sales Select,5200200
8851932473897,SELECT WALLS WINNIE THE POOH 24X90ML (60G),FIFO,Sales Select,5200200
8852023664101,KOH-KAE PEANUTS NORIWASABI 230G,FIFO,Sales Select,5200200
8852023665511,KOH-KAE PEANUTS BBQ 230G,FIFO,Sales Select,5200200
8853002302038,DUTCHMILL MIXED BERRIES 180ML,FIFO,Sales Select,5200200
8857122621017,DOUBLEMINT PEPPERMINT GUM PELLET RSB 25,FIFO,Sales Select,5200200
8858757300124,UCC CREAMY CAFFE LATTE PET 330ML,FIFO,Sales Select,5200200
886934503905,WINTER HARVEST ROASTED SEAWEED 12G,FIFO,Sales Select,5200200
888021200119,ENERGIZER AA MAX,FIFO,Sales Select,5200200
888127002318,PASSION FRUIT TEA 1KG,FIFO,Sales Select,5200200
888127002639,HONEY CITRON&GINGER TEA 1KG,FIFO,Sales Select,5200200
888127005906,PEACH & OOLONG TEA 1KG,FIFO,Sales Select,5200200
8886467100017,PRINGLES ORIG 107G,FIFO,Sales Select,5200200
8887155142029,SIMPLY PURE SOYA OIL 1L,FIFO,Sales Select,5200200
8887155143026,SIMPLY CANOLA OIL 1 L,FIFO,Sales Select,5200200
8888021100112,EVEREADY SHD AAA 1.5V 4'S,FIFO,Sales Select,5200200
8888021100174,EVEREADY 9V BLCK SQR 1PK,FIFO,Sales Select,5200200
8888021200157,ENERGIZER AAA MAX,FIFO,Sales Select,5200200
8888021201819,ENERGIZER MAX PLUS ADVANCE AA ALKALINE 4'S 1PACK,FIFO,Sales Select,5200200
8888021203318,ENERGIZER MAX PLUS ADVANCE AA ALKALINE 2'S 1PACK,FIFO,Sales Select,5200200
8888021203332,ENERGIZER MAX PLUS AAA BP2 1PK,FIFO,Sales Select,5200200
8888077101101,YAN YAN CHOCOLATE 50G,FIFO,Sales Select,5200200
8888077101125,YAN YAN CREAMY STRAWBERRY 50G,FIFO,Sales Select,5200200
8888077101378,YAN YAN CREAMY HAZELNUT 44G,FIFO,Sales Select,5200200
8888077108308,MEJIE HELLO PANDA CHOCOLATE 43G,FIFO,Sales Select,5200200
8888077108322,MEJIE HELLO PANDA STRAWBERRY 43G,FIFO,Sales Select,5200200
8888077108346,MEIJIE HP MILK 1 PC,FIFO,Sales Select,5200200
8888196142214,POKKA MIXED BERRIES JUICE DRINK 300ML,FIFO,Sales Select,5200200
8888196566119,POKKA CARROT FRUIT JUICE 300ML,FIFO,Sales Select,5200200
8888826016410,GILLETE DAISY PLUS RAZOR FOR WOMEN 1PC,FIFO,Sales Select,5200200
8901233024219,CADBURY DAIRY MILK OREO 40G,FIFO,Sales Select,5200200
8901233026497,CADBURRY DAIRY MILK LICKABLES 20G,FIFO,Sales Select,5200200
8901393017816,SOUR BITES 24.2G,FIFO,Sales Select,5200200
8935001707387,MENTOS PURE FRESH CHEWING GUM 27G,FIFO,Sales Select,5200200
8935001708964,MENTOS PURE FRESH WINTERGREEN 27G,FIFO,Sales Select,5200200
8935001708988,MENTOS PURE FRESH FRESH MINT FLAVOR 27G,FIFO,Sales Select,5200200
8935001710622,MENTOS PURE FRESH MINT BOTTLE 52.5G,FIFO,Sales Select,5200200
8935001711025,MENTOS MINI RAINBOW 10G,FIFO,Sales Select,5200200
8935001711056,MENTOS MINI MINT 10G,FIFO,Sales Select,5200200
8935001720386,MENTOS AIR ACTION ROLL 37.5G,FIFO,Sales Select,5200200
8935001721925,MENTOS PURE FRESH COOLER LEMONADE 27G,FIFO,Sales Select,5200200
8935001722137,CHUPACHUPS XXL TRIO 3IN1 29G,FIFO,Sales Select,5200200
8935001725527,CHUPA CHP SRBLT 8G,FIFO,Sales Select,5200200
893519650312,SALONPAS MEDI PLASTE,FIFO,Sales Select,5200200
8935196503122,SALONPAS MEDICATED PATCH 10'S 1PACK,FIFO,Sales Select,5200200
8935196509315,SALONPAS 20PATCHES,FIFO,Sales Select,5200200
8935236000819,COLGATE TOOTHBRUSH SUPERFLEXI BUY 2 SAVE MORE,FIFO,Sales Select,5200200
8936066340229,KEWPIE DRESSING ROASTED SESAME 210ML,FIFO,Sales Select,5200200
8936094293207,BUDWEISER 330ML,FIFO,Sales Select,5200200
8936094293306,BUDWEISER CAN 5OOML,FIFO,Sales Select,5200200
8990800100012,MENTOS MINT ROLLS 37.5G,FIFO,Sales Select,5200200
8990800100050,MENTOS FRUIT ROLL 37.5G,FIFO,Sales Select,5200200
8991001111982,Goya Take- It 4F 37g,FIFO,Sales Select,5200200
8991001112118,DELFI TAKE IT DARK CHOCOLATE 37G,FIFO,Sales Select,5200200
8991001661739,DELFI TREASURES GOLDEN ALMOND 36G,FIFO,Sales Select,5200200
8991001661746,DELFI TREASURES COOKIES & CREAM 36G,FIFO,Sales Select,5200200
8991002202719,GINGERBON REGULAR 125G,FIFO,Sales Select,5200200
8991002202726,GINGERBON GINGER CHEWY CANDY REGULAR 20G,FIFO,Sales Select,5200200
8991002301313,GINGERBON EXTRA STRONG 125G,FIFO,Sales Select,5200200
8991002301320,GINGERBON GINGER CHEWY CANDY EXTRA STRONG 20G,FIFO,Sales Select,5200200
8991002340107,GINGERBON PEPPERMINT 125G,FIFO,Sales Select,5200200
8992222052467,GATSBY HAIR WAX POWER & SPIKES 3G,FIFO,Sales Select,5200200
8992714073017,GOODDAY ORIGINAL 80ML,FIFO,Sales Select,5200200
8992714073024,GOOD DAY STRAWBERRY 80ML,FIFO,Sales Select,5200200
8992714073031,GOOD DAY MANGO 80ML,FIFO,Sales Select,5200200
8992714073116,GODDDAY ORIGINAL FLAVOR 5X80ML,FIFO,Sales Select,5200200
8992714073123,GOODDAY CULTURED STRAWBERRY 80MLX5,FIFO,Sales Select,5200200
8992714073130,GOODDAY CULTURED MANGO 80MLX5,FIFO,Sales Select,5200200
8992741942959,YUPI STRAWBERRY KISS 300G,FIFO,Sales Select,5200200
8992741942966,YUPI NEON STIX 300G,FIFO,Sales Select,5200200
8992741942973,YUPI ICED COLA 300G,FIFO,Sales Select,5200200
8992760221028,OREO SANDWICH VANILLA 133G,FIFO,Sales Select,5200200
8992760223015,OREO SANDWICH CHOCO 133G,FIFO,Sales Select,5200200
8993175537124,RICHEESE CHEESE WAFER 24G,FIFO,Sales Select,5200200
8993175539890,RICHOCO CHOCOLATE WAFER 24G,FIFO,Sales Select,5200200
8993175539906,RICHOCO CHOCOLATE WAFER 220G,FIFO,Sales Select,5200200
8995227502234,LOLA REMEDIOS 15ML,FIFO,Sales Select,5200200
8996001320051,KOPIKO COFFEE SHOT CANDY 150G,FIFO,Sales Select,5200200
8996001320136,KOPIKO CAPPUCCINO CANDY 150G,FIFO,Sales Select,5200200
8996001338063,FRES MINT CANDY BARLEY 150G,FIFO,Sales Select,5200200
8996001346297,FRES MINT CANDY CHERRY 150G,FIFO,Sales Select,5200200
8996001346365,FRES MINT CANDY APPLE PEACH 150G,FIFO,Sales Select,5200200
8996001350560,CAL CHEESE WAFER 8.5G,FIFO,Sales Select,5200200
8996001350584,CAL CHEESE 48G,FIFO,Sales Select,5200200
8996001350836,WAFELLO CHOCOLATE ITALIAN WAFER 48G,FIFO,Sales Select,5200200
8996001351802,CALCHEESE CHEESE CHOCO 53.5G,FIFO,Sales Select,5200200
8996001410226,KOPIKO BLACK 3IN1 30G,FIFO,Sales Select,5200200
8996001410257,KOPIKO BLACK 10'S,FIFO,Sales Select,5200200
8996001410547,KOPIKO BROWN COFFEE MORE 3IN1 27.5G,FIFO,Sales Select,5200200
8996001414002,KOPIKO COFFEE CAPUCCINO HANGER 25G,FIFO,Sales Select,5200200
8996001414309,KOPIKO BLANCA CREAMY 30G,FIFO,Sales Select,5200200
8996001440049,ENERGEN CHOCOLATE 40G,FIFO,Sales Select,5200200
899600144012,ENERGEN CEREAL DRINK,FIFO,Sales Select,5200200
8996001440124,ENERGEN VANILLA 40G,FIFO,Sales Select,5200200
8996001600221,KOPIKO COFFEE LATTE 78'C 240ML,FIFO,Sales Select,5200200
8996001600597,KOPIKO LUCKY DAY STRONG & CREAMY COFFEE 180ML,FIFO,Sales Select,5200200
8996001603192,ENERGEN CHAMPION 35G,FIFO,Sales Select,5200200
8996001603284,ENERGEN PANDESAL MATE CHOCOLATE DRINK 30G,FIFO,Sales Select,5200200
8997018480790,DOUBLEMINT SPEARMINT SUGAR FREE CANDY 23.8G,FIFO,Sales Select,5200200
8997018480820,DOUBLEMINT SF MINTS WF TIN 23.8G,FIFO,Sales Select,5200200
8997035600003,POCARI SWEAT ION DRINK 330ML CAN,FIFO,Sales Select,5200200
8997035600027,POCARI SWEAT 500ML,FIFO,Sales Select,5200200
8997035600560,POCARI SWEAT 2L,FIFO,Sales Select,5200200
8999999005610,MAGNUM ALMOND MADE WITH BELGIAN CHOCOLATE 80ML,FIFO,Sales Select,5200200
8999999005689,MAGNUM CLASSIC 90ML,FIFO,Sales Select,5200200
8999999035624,MAGNUM 6 MINI CLASSIC BELGIAN CHOCOLATE 270ML,FIFO,Sales Select,5200200
8999999035631,MAGNUM MINI ALMOND 45L,FIFO,Sales Select,5200200
8999999035655,MAGNUM MN CL&AL&BR6S,FIFO,Sales Select,5200200
8999999057411,LIPTON GREEN TEA 1.5Gx10,FIFO,Sales Select,5200200
8999999057459,LIPTON GREENTEA 1.5G,FIFO,Sales Select,5200200
8999999538187,MAGNUM MACADAMIA 80ML,FIFO,Sales Select,5200200
8999999569235,MAGNUM MINIS ASSORTED 1PACK,FIFO,Sales Select,5200200
8999999595647,MAGNM MTCH CRMBL80ML,FIFO,Sales Select,5200200
9002490218119,RED BULL ENERGY DRINK CAN 250ML,FIFO,Sales Select,5200200
9002490231422,RED BULL ENERGY DRINK 355 ML,FIFO,Sales Select,5200200
9002490233556,RED BULL SUGAR FREE CAN 250ML,FIFO,Sales Select,5200200
9300647000342,ORAL B DENTAL FLOSS MINT 50M 1PC,FIFO,Sales Select,5200200
9300682016278,M&M'S CRISPY CHOCOLATE 34G,FIFO,Sales Select,5200200
9300682036955,MALTESERS CHOCOLATE BALLS 37G,FIFO,Sales Select,5200200
9300682051385,TWIX TWIN 50G,FIFO,Sales Select,5200200
9310088012767,HUGGIES BABY WIPES 80SHEETS,FIFO,Sales Select,5200200
9310088024395,HUGGIES FRAGRANCE FREE THICK BABY WIPES 80PCS,FIFO,Sales Select,5200200
9311043051647,HARDY CBR SAUV750ML,FIFO,Sales Select,5200200
9311043078293,HARDY'S VR MERLOT 750ML,FIFO,Sales Select,5200200
9312852002868,RECO-COOL COOLGUARD OAT CONCNTRATE 1L,FIFO,Sales Shoc+,5200300
9312852003179,RECO-COOL COOLGUARD OAT 1L,FIFO,Sales Shoc+,5200300
9312852005753,SHELL AIR CONDITIONING REFRESHER 100G,FIFO,Sales Select,5200200
9312852005784,SHELL BRAKE & CLUTCH FLUID DOT 4 500ML,FIFO,Sales Select,5200200
9312852007146,SHELL PREMIUM LONG-LIFE ANTIFREEZE COOLANT RED 1L,FIFO,Sales Shoc+,5200300
9314057013403,VALDA PASTILLES ORIGINAL MENTHOL 20G,FIFO,Sales Select,5200200
9314057015995,VALDA PSTL SLTLMN20G,FIFO,Sales Select,5200200
9335966003170,OUTBACK JACK CHARDONNAY 750ML,FIFO,Sales Select,5200200
93682459,MARS CHOCOLATE BAR 53G,FIFO,Sales Select,5200200
93682961,M&M'S MILK CHOCOLATE 37G,FIFO,Sales Select,5200200
93682978,M&M'S PEANUT CHOCOLATE 37G,FIFO,Sales Select,5200200
93698078,TICTAC ORANGE 14.5G,FIFO,Sales Select,5200200
95502489,KIT KAT 2F 17G,FIFO,Sales Select,5200200
95506500,NESTLE KITKAT 17G,FIFO,Sales Select,5200200
95509433,MARLBORO BLACK MENTHOL. MNT KS BOX 20S 1PK,FIFO,Sales Select,5200200
9555192501107,DOUBLEMINT 5 STICK GUM 1PC,FIFO,Sales Select,5200200
9555192501138,DOUBLEMINT PEPPERMINT GUM PELLET 10S,FIFO,Sales Select,5200200
9555192501909,DOUBLEMINT PEPPERMINT GUM PELLET 1 BTL,FIFO,Sales Select,5200200
9555192506058,SUGUS ASSORTED FRUIT BAG 100G,FIFO,Sales Select,5200200
9555192506256,SKITTLES ORIGINAL 15G,FIFO,Sales Select,5200200
9555192506287,SKITTLES CANDY ORIGINAL BOTTLES 30G,FIFO,Sales Select,5200200
9555222601463,GLADE SPRAY WILD LAVENDER 320ML,FIFO,Sales Select,5200200
9555222605348,GLADE SPORT REFILL MORNING FRESHNESS 7ML,FIFO,Sales Select,5200200
9555222605355,GLADE SPORT OCEAN ESCAPE REFILL 7ML,FIFO,Sales Select,5200200
9555222605379,GLADE SPORT MORNING FRESH 7ML,FIFO,Sales Select,5200200
9555222605386,GLADE SPORT CAR FRESHENER OCEAN ESCAPE 7ML,FIFO,Sales Select,5200200
9555222605409,GLADE SPORT LAVENDER FREE REFILL 7ML,FIFO,Sales Select,5200200
9555222605416,GLADE SPORT NEW CAR 7ML,FIFO,Sales Select,5200200
9555222605423,GLADE SPORT REFILL LAVENDER MARINE 7ML,FIFO,Sales Select,5200200
9555222605430,GLADE SPORT REFILL NEW CAR 7ML,FIFO,Sales Select,5200200
9555222605768,GLADE SPORT WILD BERRIES 7ML,FIFO,Sales Select,5200200
9555222605782,GLADE SPORT WILD BERRIES REFILL 7ML,FIFO,Sales Select,5200200
9555222605799,GLADE SPORT REFILL MINT ICE 7ML,FIFO,Sales Select,5200200
9555222610564,GLADE SPORT EXOTIC TROPICAL BLOSSOMS 7ML,FIFO,Sales Select,5200200
9555222610571,GLADE SPORT REFILL EXOTIC TROPICAL BLOSSOMS 7ML,FIFO,Sales Select,5200200
9555226014634,GLADE AIR FRESHENER LAVENDER 320ML,FIFO,Sales Select,5200200
9556001027252,KITKAT 4F 35G,FIFO,Sales Select,5200200
9556001032898,KITKAT 2F CHOCOLATE,FIFO,Sales Select,5200200
9556001198839,KITKAT CHUNK 28G,FIFO,Sales Select,5200200
9556001227539,KIT KAT 4F GREEN TEA 35G,FIFO,Sales Select,5200200
9556111408019,LYSOL DISINFECTANT SPRAY ORIGINAL SCENT 340G,FIFO,Sales Select,5200200
9556111408064,LYSOL DISINFECTANT SPRAY CRISP LINEN 170G,FIFO,Sales Select,5200200
9556111408071,LYSOL DISINFECTANT SPRAY CRISP LINEN 340G,FIFO,Sales Select,5200200
9556111408088,LYSOL DISINFECTANT SPRAY CRISP LINEN 510G,FIFO,Sales Select,5200200
9556111996035,LYSOL LEMON 900ML,FIFO,Sales Select,5200200
9556111996073,LYSOL DISINFECTANT MULTI-ACTION CL LAVENDER 800ML,FIFO,Sales Select,5200200
9556174811207,QUAKER OAT 3IN1 ORIGINAL 29G,FIFO,Sales Select,5200200
9556174811214,QUAK OAT3IN1CHOCO29G,FIFO,Sales Select,5200200
9556182017264,CADBURY DAIRY MILK CHOCO 15G,FIFO,Sales Select,5200200
9556182023234,CADBURY DAIRY MILK CHOCO 30G,FIFO,Sales Select,5200200
9556182023258,CADBURY DAIRY MILK CHOCO 62G,FIFO,Sales Select,5200200
9556404123223,GOODDAY ORIGINAL 350ML,FIFO,Sales Select,5200200
9556404123247,GOODDAY CULTURED MANGO 350ML,FIFO,Sales Select,5200200
9556404123261,GOODDAY CULTURED STRAWBERRY350ML,FIFO,Sales Select,5200200
9556437005664,COCON PUDDING NATA DE COCO 1280G,FIFO,Sales Select,5200200
9556589003693,HYGIENIX ANTI-BACTERIAL WIPES 1PK,FIFO,Sales Select,5200200
96104026,FISHERMAN'S FRIEND MANDARIN 25G,FIFO,Sales Select,5200200
96118566,FISHERMAN'S FRIEND SPEARMINT 25G,FIFO,Sales Select,5200200
ADO,FSDiesel,FIFO,Sales Fuel,5200100
ASC001,Coffee Beans 1kg,FIFO,Sales Select,5200200
ASC002,Milk 1Liter,FIFO,Sales Select,5200200
ASC003,Double Wall Cup w/ Lid 120z,FIFO,Sales Select,5200200
ASC004,PP Cup 160z,FIFO,Sales Select,5200200
ASC005,PP Dome Lid,FIFO,Sales Select,5200200
ASC006,PP Flat Lid,FIFO,Sales Select,5200200
ASC007,Caramel Sauce 1.89Liters,FIFO,Sales Select,5200200
ASC017,STRAW FOR COFFEE,FIFO,Sales Select,5200200
ASC018,900ML HOT LIDS,FIFO,Sales Select,5200200
BAR SPOON,BAR SPOON,FIFO,Sales Chatime,5200500
BELDEN CAT6 UTP NETWORK CABLE,BELDEN CAT6 UTP NETWORK CABLE,FIFO,Sales Select,5200200
CHT000,500 ml plastic cup,FIFO,Sales Chatime,5200500
CHT001,700 ml plastic cup,FIFO,Sales Chatime,5200500
Discount,Discount,FIFO,Sales Discount,5200400
ICE SCOOPER,ICE SCOOPER,FIFO,Sales Chatime,5200500
MOUSE TRAP,MOUSE TRAP,FIFO,Sales Chatime,5200500
PMX,SVPGasoline,FIFO,Sales Fuel,5200100
SPONGE,SPONGE,FIFO,Sales Chatime,5200500
ULPM,FSGasoline,0,Sales Fuel,5200100
VPD,SVPDiesel,0,Sales Fuel,5200100
ZONROX GALLON,ZONROX GALLON,0,Sales Select,5200200
100000293898,HELIXHX3 30SLCF_1L_A685,FIFO,Sales Shoc+,5200300
010043000059,VIC OIL FILTER C-110 1PC,FIFO,Sales Shoc+,5200300
005500367486,Advance Scooter Gear,FIFO,Sales Shoc+,5200300
0761711015560,LITTLETRS BLK ICE1PC,FIFO,Sales Shoc+,5200300
480901168119,BOY BAWANG CORNICK HOT GARLIC FLAVOR 90G,FIFO,Sales Select,5200200
04801981110001,COCA-COLA REGULAR 320ML,FIFO,Sales Select,5200200
4807770120213,NISSIN WAFER VANILLA 240G,FIFO,Sales Select,5200200
4807770122385,NISSIN CHEESE WAFER STICK 22G,FIFO,Sales Select,5200200
8850580500016,KOPIKO COFFEE LATTE 78'C 240ML,FIFO,Sales Select,5200200
5500249201,SPIRAX S2 G 90_1*20L_A227,FIFO,Sales Shoc+,5200300
5500249300,SPIRAX S2 A 140_1*20L_A227,FIFO,Sales Shoc+,5200300
5500252942,HELIX HX3 G 20W-50SG_1L_A240,FIFO,Sales Shoc+,5200300
5500252959,HELIX HX3 G 20W-50SG_4L_A240,FIFO,Sales Shoc+,5200300
5500436908,FLUSHING OIL 32_0.5L_A240,FIFO,Sales Shoc+,5200300
5500443487,RIM R3+ 40 CF228.0_1*20L_A227,FIFO,Sales Shoc+,5200300
5500444880,RIMR4X15W40CI4E7DH1_1L_A685,FIFO,Sales Shoc+,5200300
5500444897,RIMULA R4X15W40CI4E7DH1_6L_A685,FIFO,Sales Shoc+,5200300
5500445412,RIMULA R1 30 CC/SC_1*20L_A227,FIFO,Sales Shoc+,5200300
5500445634,RIMULA R3 10W CF_6L_A685,FIFO,Sales Shoc+,5200300
5500445641,RIMULA R3+ 40 CF228.0_6L_A685,FIFO,Sales Shoc+,5200300
5500445658,RIM R3+ 40 CF228.0_1L_A685,FIFO,Sales Shoc+,5200300
5500445689,RIMULA R1 30 CC/SC_1L_A685,FIFO,Sales Shoc+,5200300
5500445696,RIMULA R1 30 CC/SC_4L_A685,FIFO,Sales Shoc+,5200300
5500456128,ADV4TAX5SC15W40MB_0.8L_A685,FIFO,Sales Shoc+,5200300
5500456135,ADVAN4TAX710W40SMMA2_0.8L_A685,FIFO,Sales Shoc+,5200300
5500456142,ADV4TAX7SC10W40SMMB_0.8L_A685,FIFO,Sales Shoc+,5200300
5500456159,ADVANCE SX2 2TTRIPLE_1L_A685,FIFO,Sales Shoc+,5200300
5500456166,ADV4TULTSC5W40SNMB_1L_A709,FIFO,Sales Shoc+,5200300
5500456173,ADVANC4TAX515W40SLMA_1L_A685,FIFO,Sales Shoc+,5200300
5500456425,HELIX HX3 40 SLCF_4L_A685,FIFO,Sales Shoc+,5200300
5500456449,HELIX HX3 40 SLCF_1L_A685,FIFO,Sales Shoc+,5200300
5500456487,HELIXHX5D15W40B3_1L_A685,FIFO,Sales Shoc+,5200300
